,Year,Country Name,Country Code,Life Expectancy at birth (total years),"Mortality rate, infant (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)","Mortality rate, under-5 (per 1,000 live births)",Weighted World Death
892,2018,Sao Tome and Principe,STP,0.8305652348384907,0.1605351170568562,0.19469026548672566,0.13891020721412126,-0.6302166245918839
893,2019,Sao Tome and Principe,STP,0.8331100763019404,0.15050167224080266,0.1814159292035398,0.13046815042210283,-0.5340136574786957
894,2020,Sao Tome and Principe,STP,0.8357851189565436,0.14158305462653287,0.17256637168141592,0.12356101304681505,-0.45932415752803013
895,2016,Saudi Arabia,SAU,0.884906477437087,0.08138238573021181,0.09513274336283185,0.06600153491941672,0.1727373362105009
896,2017,Saudi Arabia,SAU,0.8862439987643885,0.07692307692307693,0.0907079646017699,0.062164236377590165,0.21161700560256436
897,2018,Saudi Arabia,SAU,0.8877117212828434,0.07357859531772575,0.08407079646017698,0.05909439754412893,0.2519645510903452
898,2019,Saudi Arabia,SAU,0.8893096449924514,0.07023411371237458,0.07964601769911504,0.056024558710667687,0.28580512962768634
899,2020,Saudi Arabia,SAU,0.8907773675109061,0.06688963210702341,0.07743362831858407,0.05372217958557175,0.3098084999988201
900,2016,Senegal,SEN,0.793966863652505,0.3712374581939799,0.5110619469026548,0.3568687643898695,-2.909168951002897
901,2017,Senegal,SEN,0.7975414781732577,0.3567447045707915,0.495575221238938,0.3376822716807367,-2.7534026814080863
902,2018,Senegal,SEN,0.8009148726713192,0.3433667781493868,0.4823008849557522,0.3200306983883346,-2.6128441320480493
903,2019,Senegal,SEN,0.8041817389220735,0.33221850613154963,0.4668141592920354,0.3046815042210284,-2.4794237681012454
904,2020,Senegal,SEN,0.8075866973452629,0.32218506131549607,0.4557522123893805,0.2924021488871834,-2.3736486580026046
905,2016,Serbia,SRB,0.8958765773542319,0.057971014492753624,0.08407079646017698,0.04604758250191864,0.34353182898051915
906,2017,Serbia,SRB,0.8941155412876356,0.056856187290969896,0.08185840707964602,0.04528012279355334,0.35370745429254435
907,2018,Serbia,SRB,0.8982727411825506,0.055741360089186176,0.07964601769911504,0.044512663085188024,0.3698013155660811
908,2019,Serbia,SRB,0.8958477079105166,0.054626532887402456,0.07964601769911504,0.043745203376822715,0.3726757755310758
909,2020,Serbia,SRB,0.8888324330878468,0.054626532887402456,0.07964601769911504,0.0429777436684574,0.3687303395418672
910,2016,Seychelles,SYC,0.8795653416554328,0.1426978818283166,0.1991150442477876,0.11358403683806599,-0.4575117020968271
911,2017,Seychelles,SYC,0.8794498638805736,0.14158305462653287,0.19690265486725664,0.11281657712970068,-0.44569051849306474
912,2018,Seychelles,SYC,0.8621859365391891,0.13935340022296544,0.19469026548672566,0.11128165771297006,-0.44571829121879913
913,2019,Seychelles,SYC,0.8752349250982291,0.13712374581939799,0.1902654867256637,0.10974673829623945,-0.4087959799025159
914,2020,Seychelles,SYC,0.8448065314229454,0.13377926421404682,0.18584070796460175,0.1066768994627782,-0.4069817187500664
915,2016,Sierra Leone,SLE,0.6325884054540158,1.0,0.754424778761062,0.9623944742900997,-7.480263827989569
916,2017,Sierra Leone,SLE,0.637926654291299,0.9732441471571905,0.7389380530973451,0.9263238679969301,-7.230671271302838
917,2018,Sierra Leone,SLE,0.6428269536674303,0.9453734671125975,0.7234513274336284,0.8917881811204911,-6.985426687340613
918,2019,Sierra Leone,SLE,0.64740766830164,0.9186176142697882,0.7079646017699115,0.8587874136607828,-6.748871020190802
919,2020,Sierra Leone,SLE,0.6523474225841814,0.8929765886287625,0.6946902654867256,0.827321565617805,-6.52696281360474
920,2016,Singapore,SGP,0.9806083946568438,0.02452619843924192,0.022123893805309734,0.02072141212586339,0.7822986678589772
921,2017,Singapore,SGP,0.9835530779157423,0.02452619843924192,0.022123893805309734,0.019953952417498082,0.7883131899513369
922,2018,Singapore,SGP,0.9859492417440622,0.023411371237458196,0.01991150442477876,0.01918649270913277,0.8026460151582784
923,2019,Singapore,SGP,0.9883165361286667,0.02229654403567447,0.017699115044247787,0.018419033000767457,0.8169499709215046
924,2020,Singapore,SGP,0.9923871276924376,0.020066889632107024,0.017699115044247787,0.01688411358403684,0.8316195489593329
925,2016,Slovak Republic,SVK,0.9133714602453336,0.055741360089186176,0.0663716814159292,0.04681504221028395,0.4155135269780378
926,2017,Slovak Republic,SVK,0.9133714602453336,0.054626532887402456,0.0663716814159292,0.04604758250191864,0.42081302021506645
927,2018,Slovak Republic,SVK,0.9145551074376357,0.054626532887402456,0.0663716814159292,0.04528012279355334,0.4250665062408298
928,2019,Slovak Republic,SVK,0.9169801407096697,0.05351170568561873,0.0663716814159292,0.044512663085188024,0.43279103274989256
929,2020,Slovak Republic,SVK,0.9157387546299379,0.05239687848383501,0.0663716814159292,0.044512663085188024,0.4337793010737282
930,2016,Slovenia,SVN,0.9608328257122827,0.02229654403567447,0.030973451327433624,0.01918649270913277,0.7465734128221018
931,2017,Slovenia,SVN,0.9591006590894005,0.02229654403567447,0.028761061946902654,0.018419033000767457,0.7545482531742738
932,2018,Slovenia,SVN,0.9632289895406013,0.021181716833890744,0.028761061946902654,0.017651573292402144,0.7639760768625032
933,2019,Slovenia,SVN,0.9620742117920132,0.020066889632107024,0.028761061946902654,0.017651573292402144,0.7650509535174826
934,2020,Slovenia,SVN,0.971485650443003,0.020066889632107024,0.026548672566371678,0.01688411358403684,0.7841693991435266
935,2016,Small states,SST,0.8162483107582758,0.3857486278641672,0.47359251098053756,0.3535292860143054,-2.790143621968893
936,2017,Small states,SST,0.8200189962250127,0.3782586546349654,0.4659726519256017,0.3448784031382955,-2.713929881374905
937,2018,Small states,SST,0.8231204704294287,0.3685136747971773,0.4580588385488805,0.33534144217601,-2.629449163515608
938,2019,Small states,SST,0.8258406714817705,0.3603988922643389,0.4497679803335685,0.3267790363080015,-2.5513771992796186
939,2020,Small states,SST,0.8293234188382607,0.35172169553142024,0.44103723836797565,0.3173998605372233,-2.4668311294774
940,2016,Solomon Islands,SLB,0.8572446425529835,0.20958751393534003,0.19690265486725664,0.16884113584036836,-0.8280028932809399
941,2017,Solomon Islands,SLB,0.8598605028479713,0.20289855072463767,0.1902654867256637,0.16423637759017648,-0.7736785691390011
942,2018,Solomon Islands,SLB,0.8621094325133456,0.19732441471571904,0.18584070796460175,0.15886415963161932,-0.725518159338375
943,2019,Solomon Islands,SLB,0.8640151044929522,0.19063545150501673,0.17920353982300882,0.15349194167306215,-0.6688341846783564
944,2020,Solomon Islands,SLB,0.8669742224737077,0.1850613154960981,0.17256637168141592,0.14888718342287027,-0.6163962572542175
945,2016,Somalia,SOM,0.6666774445923207,0.907469342251951,0.8694690265486724,1.0,-7.756668319557599
946,2017,Somalia,SOM,0.6712344862826845,0.8818283166109252,0.8561946902654868,0.9677666922486569,-7.532072986730253
947,2018,Somalia,SOM,0.6754837797030494,0.8561872909698997,0.8429203539823009,0.9363008442056792,-7.310855241006369
948,2019,Somalia,SOM,0.6793779789657238,0.8338907469342252,0.827433628318584,0.9079048349961626,-7.102323739843128
949,2020,Somalia,SOM,0.6832721782283983,0.810479375696767,0.8141592920353982,0.8795088257866461,-6.898199752417915
950,2016,South Africa,ZAF,0.7475087113546415,0.31215161649944256,0.24557522123893802,0.2701458173445894,-1.6941034547394154
951,2017,South Africa,ZAF,0.7520657530450052,0.3076923076923077,0.24557522123893802,0.2655410590943975,-1.662208762434014
952,2018,South Africa,ZAF,0.7558415875884494,0.2998885172798216,0.24336283185840707,0.2601688411358403,-1.6146993070897764
953,2019,South Africa,ZAF,0.7590847808953576,0.2931995540691193,0.23893805309734514,0.25326170376055257,-1.5571753015771266
954,2020,South Africa,ZAF,0.7629434707422629,0.28762541806020064,0.23451327433628316,0.2471220260936301,-1.5043352927615081
955,2016,South Asia,SAS,0.8157241703993261,0.4202898550724638,0.6216814159292036,0.3568687643898695,-3.31737484509269
956,2017,South Asia,SAS,0.8187444785102247,0.4024526198439242,0.5973451327433628,0.3399846508058326,-3.1381347626310427
957,2018,South Asia,SAS,0.8215963843057726,0.3846153846153846,0.5752212389380531,0.32386799693016116,-2.9687700894598006
958,2019,South Asia,SAS,0.8243347222691692,0.3690078037904125,0.5508849557522123,0.3092862624712202,-2.803480802453173
959,2020,South Asia,SAS,0.8273001958968684,0.35451505016722407,0.5287610619469026,0.29547198772064465,-2.6499010411608666
960,2016,South Asia (IDA & IBRD),TSA,0.8157241703993261,0.419743615975223,0.6210159259642234,0.35698721093129004,-3.3147596831689503
961,2017,South Asia (IDA & IBRD),TSA,0.8187444785102247,0.4021171166697625,0.5974884060930022,0.33987769747854407,-3.137465763022484
962,2018,South Asia (IDA & IBRD),TSA,0.8215963843057726,0.3852278977771014,0.5759710169915707,0.32345187817267307,-2.970579974913835
963,2019,South Asia (IDA & IBRD),TSA,0.8243347222691692,0.3691402207079966,0.5500786239574358,0.309065341018066,-2.800442955091395
964,2020,South Asia (IDA & IBRD),TSA,0.8278054028429206,0.3548046582357436,0.527294724234688,0.2953609473196316,-2.645131875611157
965,2016,South Sudan,SSD,0.6760992762430467,0.705685618729097,0.8938053097345132,0.7513430544896392,-6.422060108377243
966,2017,South Sudan,SSD,0.6789992118641872,0.705685618729097,0.8960176991150441,0.7513430544896392,-6.425797340897695
967,2018,South Sudan,SSD,0.6818281286537895,0.705685618729097,0.8938053097345132,0.7513430544896392,-6.416331255966501
968,2019,South Sudan,SSD,0.6846925548591609,0.705685618729097,0.8915929203539822,0.7513430544896392,-6.406829661619536
969,2020,South Sudan,SSD,0.6876990187276089,0.705685618729097,0.8893805309734514,0.7513430544896392,-6.397186029609496
970,2016,Spain,ESP,0.9863245445123523,0.030100334448160536,0.04203539823008849,0.025326170376055255,0.6987129994215447
971,2017,Spain,ESP,0.9857760250817736,0.030100334448160536,0.04203539823008849,0.025326170376055255,0.6981644799909661
972,2018,Spain,ESP,0.9875370611483699,0.030100334448160536,0.03982300884955752,0.025326170376055255,0.7065626841991552
973,2019,Spain,ESP,0.9881721889100922,0.030100334448160536,0.03982300884955752,0.025326170376055255,0.7071978119608775
974,2020,Spain,ESP,0.9841304667900379,0.030100334448160536,0.037610619469026545,0.024558710667689946,0.7128630968158773
975,2016,Sri Lanka,LKA,0.9052770456166088,0.07915273132664437,0.10619469026548671,0.06293169608595547,0.1766607278230381
976,2017,Sri Lanka,LKA,0.9072418999558305,0.07469342251950947,0.10176991150442477,0.05986185725249424,0.21309789139356017
977,2018,Sri Lanka,LKA,0.9091830813512062,0.0713489409141583,0.09734513274336283,0.057559478127398304,0.24421188878320776
978,2019,Sri Lanka,LKA,0.9111479356904278,0.06911928651059086,0.09292035398230088,0.05525709900230238,0.27311990471313397
979,2020,Sri Lanka,LKA,0.9130654441419576,0.0657748049052397,0.08849557522123894,0.052954719877206444,0.3042102291589356
980,2016,St. Lucia,LCA,0.8966364211128023,0.2229654403567447,0.2743362831858407,0.1719109746738296,-1.0599472078535275
981,2017,St. Lucia,LCA,0.8984710742608708,0.22965440356744704,0.2743362831858407,0.17651573292402148,-1.0899095141276314
982,2018,St. Lucia,LCA,0.9002465450493242,0.23522853957636566,0.27654867256637167,0.18035303146584802,-1.121268677665914
983,2019,St. Lucia,LCA,0.9019746699500856,0.2408026755852843,0.2809734513274336,0.18419033000767457,-1.159312355233482
984,2020,St. Lucia,LCA,0.9037027948508468,0.24526198439241917,0.2853982300884956,0.1872601688411358,-1.192056539564021
985,2016,St. Vincent and the Grenadines,VCT,0.8545104175387651,0.16387959866220733,0.22566371681415925,0.12432847275518033,-0.6475538212488486
986,2017,St. Vincent and the Grenadines,VCT,0.8557769200345285,0.15942028985507248,0.2168141592920354,0.11972371450498848,-0.5924009955716766
987,2018,St. Vincent and the Grenadines,VCT,0.8571381143056762,0.15384615384615385,0.2079646017699115,0.11588641596316192,-0.5379936625490136
988,2019,St. Vincent and the Grenadines,VCT,0.858546654464516,0.14938684503901895,0.20132743362831856,0.11204911742133537,-0.492405806183819
989,2020,St. Vincent and the Grenadines,VCT,0.8595764275218187,0.14381270903010032,0.19469026548672566,0.10821181887950881,-0.44496706251659424
990,2016,Sub-Saharan Africa,SSF,0.7154246943537609,0.6209587513935341,0.6460176991150441,0.6354566385264773,-5.006372459884348
991,2017,Sub-Saharan Africa,SSF,0.7206046036036957,0.6053511705685618,0.6349557522123893,0.6170376055257099,-4.863115416273435
992,2018,Sub-Saharan Africa,SSF,0.725256528709149,0.5897435897435898,0.6238938053097345,0.5986185725249424,-4.720386356807004
993,2019,Sub-Saharan Africa,SSF,0.7294514929308619,0.5752508361204013,0.6106194690265486,0.5801995395241749,-4.5737067444862864
994,2020,Sub-Saharan Africa,SSF,0.7361443313535005,0.5607580824972129,0.5995575221238938,0.5625479662317727,-4.434236264939698
995,2016,Sub-Saharan Africa (IDA & IBRD countries),TSS,0.7154246943537609,0.6205940301540791,0.6454964619902677,0.6348602471342886,-5.001693740462354
996,2017,Sub-Saharan Africa (IDA & IBRD countries),TSS,0.7206046036036957,0.6051223641266098,0.6346066141655818,0.6164349148905195,-4.859199626708348
997,2018,Sub-Saharan Africa (IDA & IBRD countries),TSS,0.725256528709149,0.5899538414890513,0.6227752791975685,0.5979951237041756,-4.714957486678362
998,2019,Sub-Saharan Africa (IDA & IBRD countries),TSS,0.7294514929308619,0.5750690050499565,0.6115060294262588,0.5800312512934703,-4.575329610621709
999,2020,Sub-Saharan Africa (IDA & IBRD countries),TSS,0.733874937594445,0.5603199804148339,0.6003461154027278,0.5623740474728963,-4.437299559334991
1000,2016,Sub-Saharan Africa (excluding high income),SSA,0.7154094950154839,0.6206150953371851,0.6455161380356438,0.6348832244670353,-5.001902007633959
1001,2017,Sub-Saharan Africa (excluding high income),SSA,0.720590105284294,0.6051423955932631,0.634625529179011,0.6164566783391242,-4.859397986795762
1002,2018,Sub-Saharan Africa (excluding high income),SSA,0.725244240373218,0.5899728815442352,0.6227933678666836,0.5980156897098933,-4.715144385154876
1003,2019,Sub-Saharan Africa (excluding high income),SSA,0.7294386348418405,0.5750870381481583,0.6115233746809734,0.5800506160122947,-4.575508029546575
1004,2020,Sub-Saharan Africa (excluding high income),SSA,0.7341150147839592,0.5603370461706688,0.6003626996297589,0.5623922797681197,-4.437216295519134
1005,2016,Sudan,SDN,0.7653817839584055,0.4916387959866221,0.6415929203539823,0.49040675364543357,-4.10430158365852
1006,2017,Sudan,SDN,0.7679621348376244,0.4793756967670011,0.6305309734513274,0.47582501918649267,-3.9856822557963305
1007,2018,Sudan,SDN,0.7704951398291513,0.46822742474916385,0.6150442477876106,0.46124328472755177,-3.8560655919422153
1008,2019,Sudan,SDN,0.7730518177645243,0.45707915273132665,0.6039823008849557,0.4481964696853415,-3.745839269094362
1009,2020,Sudan,SDN,0.7755611498122049,0.44481605351170567,0.5929203539823009,0.4343821949347659,-3.630360798897173
1010,2016,Suriname,SUR,0.8446269634830414,0.19732441471571904,0.2743362831858407,0.15195702225633154,-0.9808588045312447
1011,2017,Suriname,SUR,0.8458697930349587,0.19175027870680042,0.2654867256637168,0.148119723714505,-0.9265698362278124
1012,2018,Suriname,SUR,0.847136295530722,0.18617614269788182,0.2566371681415929,0.1435149654643131,-0.8691873561470729
1013,2019,Suriname,SUR,0.8484619803861007,0.1806020066889632,0.247787610619469,0.13891020721412126,-0.8117456937067178
1014,2020,Suriname,SUR,0.8497403193537871,0.17502787068004458,0.2411504424778761,0.1350729086722947,-0.7640583841291091
1015,2016,Sweden,SWE,0.9742282475958974,0.025641025641025637,0.0331858407079646,0.0214888718342287,0.7374331868530376
1016,2017,Sweden,SWE,0.9754407642319152,0.025641025641025637,0.0331858407079646,0.0214888718342287,0.7386457034890553
1017,2018,Sweden,SWE,0.9772018002985114,0.02452619843924192,0.0331858407079646,0.02072141212586339,0.7457062327926802
1018,2019,Sweden,SWE,0.9819363890677205,0.02452619843924192,0.0331858407079646,0.02072141212586339,0.7504408215618893
1019,2020,Sweden,SWE,0.9790783141399682,0.023411371237458196,0.030973451327433624,0.019953952417498082,0.7595194080127585
1020,2016,Switzerland,CHE,0.9895579222083986,0.04124860646599777,0.06415929203539822,0.03223330775134305,0.5856496021648362
1021,2017,Switzerland,CHE,0.9889516638903891,0.04013377926421405,0.06415929203539822,0.03223330775134305,0.5872729982503941
1022,2018,Switzerland,CHE,0.991347827718709,0.04013377926421405,0.06415929203539822,0.03146584804297774,0.5927390009121754
1023,2019,Switzerland,CHE,0.9907704388444148,0.04013377926421405,0.06194690265486725,0.03069838833461243,0.6018686190129352
1024,2020,Switzerland,CHE,0.9961401553753487,0.03901895206243032,0.06194690265486725,0.03069838833461243,0.6094679899474366
1025,2016,Syrian Arab Republic,SYR,0.8322815232673288,0.2787068004459309,0.2411504424778761,0.30314658480429774,-1.661169744275352
1026,2017,Syrian Arab Republic,SYR,0.8399989029611395,0.20958751393534003,0.23893805309734514,0.18035303146584802,-1.017402410064968
1027,2018,Syrian Arab Republic,SYR,0.8496101181626338,0.21070234113712372,0.23893805309734514,0.17958557175748271,-1.0069510104335797
1028,2019,Syrian Arab Republic,SYR,0.8604759993879686,0.2051282051282051,0.23893805309734514,0.17037605525709898,-0.9480987911888729
1029,2020,Syrian Arab Republic,SYR,0.8707145476013831,0.2051282051282051,0.23672566371681414,0.1719109746738296,-0.9373627525007879
1030,2016,Tajikistan,TJK,0.8332521139650167,0.35451505016722407,0.35176991150442477,0.2801227935533384,-2.051578895096059
1031,2017,Tajikistan,TJK,0.8362112319457724,0.34448160535117056,0.3407079646017699,0.27091327705295465,-1.9585289807736972
1032,2018,Tajikistan,TJK,0.8389572934319136,0.3355629877369008,0.331858407079646,0.26323867996930156,-1.8806986231580325
1033,2019,Tajikistan,TJK,0.8415376443111324,0.32552954292084724,0.32079646017699115,0.25556408288564847,-1.794167153604129
1034,2020,Tajikistan,TJK,0.8442008504938124,0.3166109253065775,0.30973451327433627,0.24788948580199535,-1.7097824831503323
1035,2016,Tanzania,TZA,0.7556877134534501,0.44258639910813824,0.4845132743362831,0.429777436684574,-3.3021346545099712
1036,2017,Tanzania,TZA,0.7632038731245694,0.4258639910813824,0.47566371681415925,0.4151957022256331,-3.1762980683832054
1037,2018,Tanzania,TZA,0.7695482220753095,0.4102564102564102,0.46460176991150437,0.3998465080583269,-3.0441559404053313
1038,2019,Tanzania,TZA,0.7747681061933624,0.399108138238573,0.4557522123893805,0.38756715272448194,-2.940973418349853
1039,2020,Tanzania,TZA,0.7799879903114154,0.38684503901895206,0.4446902654867257,0.37528779739063695,-2.8289240737492136
1040,2016,Thailand,THA,0.90434196433469,0.09921962095875139,0.13053097345132744,0.07904834996162702,-0.0018835977833030482
1041,2017,Thailand,THA,0.9076561764731363,0.0947603121516165,0.1238938053097345,0.07597851112816577,0.042540091728036744
1042,2018,Thailand,THA,0.9105916215100459,0.0903010033444816,0.11946902654867257,0.07214121258633921,0.08301768482970817
1043,2019,Thailand,THA,0.9131838088611879,0.0858416945373467,0.11283185840707963,0.06907137375287797,0.12671934955374375
1044,2020,Thailand,THA,0.9161310903700205,0.08249721293199554,0.1084070796460177,0.06676899462778203,0.15883944705684827
1045,2016,Timor-Leste,TLS,0.8135798976289532,0.4615384615384615,0.4734513274336283,0.3714504988488104,-3.015653003144096
1046,2017,Timor-Leste,TLS,0.8167994179920155,0.44704570791527315,0.4623893805309734,0.35917114351496543,-2.9011447134913126
1047,2018,Timor-Leste,TLS,0.8197940453885402,0.4325529542920847,0.4513274336283185,0.34612432847275515,-2.7837914779716053
1048,2019,Timor-Leste,TLS,0.8225756162904504,0.4202898550724638,0.4402654867256637,0.3353798925556408,-2.680320124254032
1049,2020,Timor-Leste,TLS,0.8254637154396679,0.4069119286510591,0.4292035398230088,0.32463545663852644,-2.574512587885583
1050,2016,Togo,TGO,0.7127923392044164,0.5507246376811594,0.5840707964601769,0.5633154259401382,-4.394131029298986
1051,2017,Togo,TGO,0.7159763501517095,0.5362318840579711,0.5730088495575221,0.5456638526477359,-4.258169377227742
1052,2018,Togo,TGO,0.7191840340428486,0.5217391304347826,0.5619469026548672,0.5280122793553338,-4.122184052212654
1053,2019,Togo,TGO,0.722521919125141,0.5072463768115942,0.5530973451327433,0.5103607060629316,-3.992705694148004
1054,2020,Togo,TGO,0.7255757288812807,0.4949832775919732,0.5420353982300885,0.4942440521872602,-3.8674732297419725
1055,2016,Tonga,TON,0.8357377730688514,0.11817168338907469,0.11725663716814158,0.09439754412893323,-0.12996568172945555
1056,2017,Tonga,TON,0.8368504014296155,0.11594202898550725,0.11725663716814158,0.0928626247122026,-0.11825406689463414
1057,2018,Tonga,TON,0.8380340486219179,0.11482720178372352,0.11504424778761062,0.09132770529547199,-0.10206391949024896
1058,2019,Tonga,TON,0.8392887146457582,0.11148272017837235,0.11283185840707963,0.08979278587874136,-0.08134344444719077
1059,2020,Tonga,TON,0.8403303241749842,0.10925306577480491,0.11061946902654866,0.08749040675364543,-0.059995841468853395
1060,2016,Trinidad and Tobago,TTO,0.8652460975729466,0.18729096989966557,0.2654867256637168,0.14428242517267842,-0.8829257199082485
1061,2017,Trinidad and Tobago,TTO,0.8669623860017849,0.18171683389074694,0.25884955752212385,0.14044512663085187,-0.8348004608694878
1062,2018,Trinidad and Tobago,TTO,0.8685603097113929,0.17614269788182832,0.25,0.13584036838066,-0.7770865595749038
1063,2019,Trinidad and Tobago,TTO,0.8700635416456168,0.1716833890746934,0.24336283185840707,0.13200306983883345,-0.731404011434325
1064,2020,Trinidad and Tobago,TTO,0.8718745218498392,0.16499442586399107,0.23451327433628316,0.1273983115886416,-0.6712473992415589
1065,2016,Tunisia,TUN,0.9009330604208594,0.16387959866220733,0.26769911504424776,0.13123561013046814,-0.7548659225581711
1066,2017,Tunisia,TUN,0.9032411724458489,0.16387959866220733,0.26769911504424776,0.13123561013046814,-0.7525578105331816
1067,2018,Tunisia,TUN,0.9055492844708383,0.16276477146042362,0.26769911504424776,0.13046815042210283,-0.7449502052711637
1068,2019,Tunisia,TUN,0.9078455600239046,0.1616499442586399,0.2654867256637168,0.1297006907137375,-0.7307172683394754
1069,2020,Tunisia,TUN,0.9101655085208169,0.15942028985507248,0.2610619469026549,0.1273983115886416,-0.701454158251859
1070,2016,Turkey,TUR,0.9097512320035113,0.11705685618729096,0.1327433628318584,0.0928626247122026,-0.09404306771545623
1071,2017,Turkey,TUR,0.9133140100523411,0.10925306577480491,0.12831858407079644,0.08749040675364543,-0.04010950072423969
1072,2018,Turkey,TUR,0.9165808763030953,0.10256410256410255,0.12168141592920353,0.08211818879508824,0.017935668206926603
1073,2019,Turkey,TUR,0.9195873401715431,0.09587513935340021,0.11725663716814158,0.07751343054489639,0.06601342778073249
1074,2020,Turkey,TUR,0.9228660428942203,0.0903010033444816,0.11061946902654866,0.07290867229470452,0.118770939946793
1075,2016,Turkmenistan,TKM,0.802927072898233,0.40914158305462656,0.5199115044247787,0.32617037605525706,-2.8797721107063845
1076,2017,Turkmenistan,TKM,0.8043592860009188,0.41248606465997767,0.5265486725663716,0.3292402148887183,-2.9172197205730246
1077,2018,Turkmenistan,TKM,0.8057441532159123,0.41248606465997767,0.5287610619469026,0.32847275518035296,-2.9194021826661634
1078,2019,Turkmenistan,TKM,0.807140856902829,0.4080267558528428,0.5265486725663716,0.3254029163468917,-2.8901703378895385
1079,2020,Turkmenistan,TKM,0.8085454515710278,0.4024526198439242,0.5199115044247787,0.32079815809669987,-2.8392869337779563
1080,2016,Uganda,UGA,0.7336955486204743,0.41583054626532884,0.47566371681415925,0.40214888718342284,-3.1335522430863523
1081,2017,Uganda,UGA,0.7399688787396762,0.3979933110367893,0.46017699115044247,0.38296239447429004,-2.9683982946823897
1082,2018,Uganda,UGA,0.7453781464084974,0.3801560758082497,0.4491150442477876,0.3637759017651573,-2.8173827450119937
1083,2019,Uganda,UGA,0.7500535528180914,0.36789297658862874,0.43805309734513276,0.34765924788948577,-2.6905286839525075
1084,2020,Uganda,UGA,0.7561966817461401,0.35562987736900775,0.42477876106194684,0.33231005372217953,-2.558639571066434
1085,2016,Ukraine,UKR,0.8460277088920777,0.08807134894091416,0.11946902654867257,0.07060629316960858,0.029052758685797264
1086,2017,Ukraine,UKR,0.8496335024120427,0.08472686733556298,0.11725663716814158,0.06830391404451266,0.055194200058441334
1087,2018,Ukraine,UKR,0.8472864166380389,0.08249721293199554,0.11283185840707963,0.06600153491941672,0.07979027587514209
1088,2019,Ukraine,UKR,0.8501820218426215,0.0802675585284281,0.11061946902654866,0.0644666155026861,0.09992203569537483
1089,2020,Ukraine,UKR,0.8515667928261362,0.07692307692307693,0.10619469026548671,0.062164236377590165,0.1304796226731616
1090,2016,United Arab Emirates,ARE,0.916971479876555,0.07023411371237458,0.08849557522123894,0.056792018419032995,0.28384845311195706
1091,2017,United Arab Emirates,ARE,0.9190665354069301,0.06911928651059086,0.08628318584070796,0.05525709900230238,0.3009500088544149
1092,2018,United Arab Emirates,ARE,0.9210432262180747,0.06688963210702341,0.08407079646017698,0.05372217958557175,0.32016285428120994
1093,2019,United Arab Emirates,ARE,0.9229133887819123,0.06465997770345595,0.08185840707964602,0.05218726016884113,0.3392691714606979
1094,2020,United Arab Emirates,ARE,0.9253517019980553,0.06243032329988851,0.07964601769911504,0.05065234075211051,0.35894363929249107
1095,2016,United Kingdom,GBR,0.9606018701625645,0.04236343366778149,0.059734513274336286,0.03376822716807368,0.5615985543316979
1096,2017,United Kingdom,GBR,0.9617855173548668,0.04236343366778149,0.06194690265486725,0.03376822716807368,0.5561450333824074
1097,2018,United Kingdom,GBR,0.9617855173548668,0.04124860646599777,0.06194690265486725,0.03300076745970836,0.5614445266194361
1098,2019,United Kingdom,GBR,0.9611792590368585,0.04124860646599777,0.06194690265486725,0.03300076745970836,0.5608382683014278
1099,2020,United Kingdom,GBR,0.9617855173548668,0.04013377926421405,0.059734513274336286,0.03223330775134305,0.5733811879980577
1100,2016,United States,USA,0.9296249570567032,0.06354515050167224,0.08407079646017698,0.05141980046047582,0.34464306483092455
1101,2017,United States,USA,0.9296249570567032,0.06354515050167224,0.08407079646017698,0.05065234075211051,0.3477129036643858
1102,2018,United States,USA,0.9308086042490056,0.06243032329988851,0.08185840707964602,0.0498848810437452,0.36083321223530973
1103,2019,United States,USA,0.9325696403156019,0.06131549609810479,0.07743362831858407,0.04911742133537989,0.3811680778221206
1104,2020,United States,USA,0.9296249570567032,0.06020066889632107,0.07522123893805309,0.048349961627014576,0.39016005594184355
1105,2016,Upper middle income,UMC,0.8908858584544773,0.12263099219620958,0.15044247787610618,0.10360706062931695,-0.220131802083528
1106,2017,Upper middle income,UMC,0.8940527211918109,0.11594202898550725,0.14380530973451328,0.09823484267075978,-0.1621866366657826
1107,2018,Upper middle income,UMC,0.8965537829051005,0.11148272017837235,0.13716814159292035,0.0936300844205679,-0.11243641991267683
1108,2019,Upper middle income,UMC,0.8989437210074098,0.10590858416945373,0.13053097345132744,0.08979278587874136,-0.06363751120044525
1109,2020,Upper middle income,UMC,0.9022217073557237,0.10144927536231883,0.1261061946902655,0.0859554873369148,-0.022817376787369614
1110,2016,Uruguay,URY,0.9173029010903997,0.0802675585284281,0.10619469026548671,0.0644666155026861,0.18031725122633901
1111,2017,Uruguay,URY,0.9188889883280847,0.0758082497212932,0.09734513274336283,0.05986185725249424,0.2357896616454329
1112,2018,Uruguay,URY,0.9205224214534617,0.07023411371237458,0.08849557522123894,0.056024558710667687,0.290469233522325
1113,2019,Uruguay,URY,0.922191363994608,0.06465997770345595,0.08849557522123894,0.05141980046047582,0.3217054810820761
1114,2020,Uruguay,URY,0.9238425518278696,0.059085841694537344,0.0907079646017699,0.04758250191864927,0.34321696695888815
1115,2016,Uzbekistan,UZB,0.8424135432334362,0.1794871794871795,0.2168141592920354,0.13814274750575595,-0.7195742836400528
